"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"scro",1.40241259698e-35,2.8242850805583,0.874,0.588,1.95356074759314e-32
"zfh2",4.10881029040825e-28,1.81722926027219,0.905,0.696,5.72357273453869e-25
"ap",4.33256665109197e-18,2.49732288830492,0.737,0.608,6.03526534497111e-15
"bsh",2.4422657862426e-09,2.46789910712104,0.621,0.537,3.40207624023594e-06
"vvl",1.48462329069812e-07,1.1223679715026,0.674,0.592,0.000206808024394249
"Optix",0.00159073697462398,0.729693707164159,0.642,0.67,1
