"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Rx",1.60972821771901e-18,2.06428998794616,0.973,0.575,2.24235140728258e-15
"HGTX",6.97338638289651e-15,0.565749880578338,0.811,0.442,9.71392723137484e-12
"vvl",1.87822557952326e-13,0.931238583379198,0.919,0.592,2.6163682322759e-10
"Scr",4.34271036468785e-13,0.493401826123341,0.811,0.369,6.04939553801017e-10
"CG32532",8.24661915758237e-07,0.894991857049657,0.838,0.604,0.00114875404865122
"Lim1",1.18897127841621e-06,0.81637001743769,0.946,0.719,0.00165623699083378
