"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ap",9.5309845004604e-60,1.64176628953078,0.874,0.607,1.32766614091413e-56
"scro",1.42851633852289e-54,2.39310364846199,0.864,0.587,1.98992325956239e-51
"pros",2.3533768969112e-27,1.00190074703938,0.99,0.953,3.2782540173973e-24
"Vsx1",2.18915797896456e-24,1.06678094274467,0.784,0.626,3.04949706469763e-21
"Vsx2",4.5492628726009e-20,1.00221279505537,0.729,0.58,6.33712318153305e-17
"Optix",1.170071618741e-11,0.692959522190243,0.794,0.669,1.62990976490621e-08
"zfh1",2.60425912703664e-07,0.467927784782103,0.638,0.485,0.000362773296396204
