"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"toy",1.58039626457802e-47,2.38723670267657,0.879,0.707,2.20149199655718e-44
"ey",1.53758872610805e-44,2.67842473491758,0.79,0.554,2.14186109546852e-41
"zfh2",0.320745488384285,0.478959956429526,0.598,0.698,1
