"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"hth",3.06328970725617e-78,1.71282208577108,0.981,0.866,4.26716256220785e-75
"pdm3",4.58928387427278e-41,1.06704009334767,0.951,0.762,6.39287243686198e-38
"ct",7.69908428867888e-34,1.21126150387827,0.864,0.735,1.07248244141297e-30
"CG32532",1.75881090571693e-21,0.660241440834534,0.811,0.603,2.45002359166369e-18
"zfh1",1.40263725899108e-14,1.27046488518907,0.641,0.485,1.95387370177458e-11
"NK7.1",4.41928599256325e-10,0.651738094734915,0.806,0.754,6.15606538764061e-07
"vvl",0.0203329302571231,0.43797574416597,0.568,0.593,1
