"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Awh",5.54315867285313e-32,0.539517940719881,0.808,0.604,7.7216200312844e-29
"pros",1.38194092937302e-29,1.03393451848647,0.993,0.953,1.92504371461662e-26
"zfh1",3.78198056768442e-20,1.14750942117583,0.755,0.485,5.2682989307844e-17
"CG32532",3.00264835173331e-12,0.585449843439896,0.775,0.603,4.1826891539645e-09
"vvl",4.57185888996028e-10,0.292537361443973,0.735,0.591,6.36859943371468e-07
"bsh",1.85868493926068e-06,0.76509594958004,0.609,0.537,0.00258914812039013
"Scr",2.06560799510704e-06,0.293711911170714,0.318,0.37,0.0028773919371841
