"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ey",5.10926960495621e-159,3.07312622734599,0.967,0.551,7.117212559704e-156
"toy",4.49771795117944e-150,2.73252968555666,1,0.704,6.26532110599296e-147
"zfh2",3.66193378292104e-21,0.727195173947182,0.82,0.696,5.101073759609e-18
