"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Dll",1.28346903268287e-32,0.693343695211043,0.779,0.579,1.78787236252723e-29
"hbn",1.82593471560851e-25,0.739677719314007,0.755,0.582,2.54352705884265e-22
"Optix",5.23667575329502e-14,0.619522860039386,0.856,0.668,7.29468932433997e-11
"zfh1",9.5042516169634e-10,0.542411831056368,0.673,0.485,1.323942250243e-06
"NK7.1",0.000100264940281161,0.378963435596846,0.865,0.753,0.139669061811658
