"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"NK7.1",2.68195114673887e-62,2.21905736678863,0.987,0.753,3.73595794740725e-59
"Lim1",4.15620531074421e-50,1.51177932914859,0.987,0.718,5.78959399786668e-47
"ct",5.74917179147231e-43,1.37344888874943,0.974,0.734,8.00859630552094e-40
"Optix",5.92697572933312e-23,0.888139088392729,0.85,0.669,8.25627719096103e-20
"Rx",1.06210986904014e-14,0.716228876332834,0.745,0.575,1.47951904757291e-11
