"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"hth",8.69830322120197e-24,1.18775953994603,0.96,0.867,1.21167363871343e-20
"zfh2",1.72096802891169e-14,1.31614592137613,0.826,0.696,2.39730846427398e-11
"vvl",5.49191540208227e-13,0.76532655674272,0.738,0.591,7.6502381551006e-10
"ct",2.4392515044137e-12,0.598247526487946,0.893,0.735,3.39787734564829e-09
"pdm2",8.62125437006237e-06,0.383563220392794,0.617,0.448,0.0120094073374969
