"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"bsh",1.97293948341845e-46,1.0694928950727,0.889,0.536,2.74830470040189e-43
"tup",2.63839854837702e-40,1.36212998485878,0.906,0.525,3.6752891778892e-37
"zfh2",6.2119681013405e-37,1.66792635328715,0.966,0.696,8.65327156516732e-34
"CG32532",6.92106601438019e-15,0.734723478244082,0.846,0.603,9.64104495803161e-12
"zfh1",3.73933137919836e-07,0.826510499018372,0.641,0.486,0.000520888861122331
"dve",2.59291094683942e-06,0.79640236329606,0.333,0.501,0.00361192494894731
