"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Dbx",2.26493651494118e-18,2.47822920681066,0.967,0.555,3.15505656531307e-15
"Vsx2",2.14798795795133e-13,1.56450909221754,0.933,0.58,2.9921472254262e-10
"ct",7.68523938469518e-09,0.949800394963407,1,0.735,1.07055384628804e-05
"Vsx1",1.01686816841599e-08,0.6186935634424,0.933,0.627,1.41649735860347e-05
"Lim1",3.88329297871955e-08,0.881900470350449,1,0.719,5.40942711935633e-05
"Optix",2.34164102083253e-07,0.324764919045189,0.967,0.669,0.000326190594201972
"hth",2.33395216206318e-06,0.46868822935937,1,0.867,0.003251195361754
