"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ap",2.85775631343652e-29,1.90566843075582,0.829,0.608,3.98085454461707e-26
"zfh2",3.4182609581429e-10,1.28015292472516,0.803,0.697,4.76163751469305e-07
"Vsx1",2.08557785036739e-05,1.12154712282349,0.658,0.627,0.0290520994556178
"Vsx2",0.00184816581660855,1.19739099757316,0.598,0.581,1
"NK7.1",0.137357390514852,0.33200885962657,0.778,0.754,1
"scro",0.294072484333734,0.446945368238514,0.53,0.589,1
"Optix",0.982965575736089,0.273299898675636,0.641,0.67,1
