"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"CG32532",2.94230297675655e-39,1.13352340232218,0.884,0.602,4.09862804662187e-36
"tup",2.27945306085013e-37,1.82605454724328,0.781,0.525,3.17527811376423e-34
"bsh",4.28882350044309e-32,1.20854530519284,0.74,0.536,5.97433113611723e-29
"pros",1.27154903682675e-20,0.599372332052956,0.995,0.953,1.77126780829966e-17
