"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"hth",2.36026438616677e-15,1.33565047853684,1,0.867,3.2878482899303e-12
"oc",9.39226222427165e-11,2.1445969865044,0.776,0.477,1.30834212784104e-07
"zfh2",2.1688200382053e-10,0.6533224618359,0.939,0.697,3.02116631321998e-07
"NK7.1",0.000716000599024031,0.286674792753954,0.837,0.754,0.997388834440475
"CG18599",0.122849424957391,0.297514916454442,0.49,0.411,1
"Hmx",0.135230973795051,0.545931750458346,0.469,0.364,1
