"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Awh",2.41775526288321e-26,1.175902433062,0.734,0.604,3.36793308119631e-23
"pdm3",1.72295410521941e-23,0.99557488848989,0.869,0.763,2.40007506857064e-20
"pros",2.16380234215298e-14,0.599912563972397,0.955,0.953,3.0141766626191e-11
"CG32532",4.5046106815167e-12,0.892627693020024,0.707,0.603,6.27492267935276e-09
"bsh",2.88939077972423e-08,0.794364036837343,0.572,0.537,4.02492135615585e-05
"zfh1",0.00731590537578275,0.392014976477177,0.383,0.487,1
