"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"bsh",4.43121552574077e-45,1.43720066064343,0.759,0.535,6.1726832273569e-42
"zfh1",1.27913752827167e-38,1.09274483385139,0.786,0.484,1.78183857688244e-35
"Awh",3.02652163293945e-23,1.22412660815705,0.709,0.604,4.21594463468465e-20
"CG32532",8.1238773646604e-13,0.667962823156846,0.755,0.603,1.13165611689719e-09
"pros",3.82747340943187e-10,0.30103900883681,0.995,0.953,5.33167045933859e-07
"vvl",3.91202100649755e-07,0.455248145633492,0.673,0.592,0.000544944526205109
