"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"otp",4.51753631410002e-61,2.43077953457837,0.94,0.431,6.29292808554133e-58
"hth",4.15822664519656e-29,0.955013510458826,0.991,0.867,5.7924097167588e-26
"Vsx2",6.15500940594404e-21,0.603093220277757,0.838,0.58,8.57392810248004e-18
"Vsx1",2.55767083731012e-19,0.511640254786206,0.846,0.626,3.56283547637299e-16
"Optix",3.45429019825258e-19,0.691147308799757,0.88,0.669,4.81182624616584e-16
"Lim1",1.25594342263075e-14,0.362262121221055,0.966,0.719,1.74952918772463e-11
"Rx",5.58963668216033e-05,0.447521531216917,0.692,0.575,0.0778636389824934
