"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"pros",2.197757611357e-40,1.36406957310141,1,0.953,3.0614763526203e-37
"Dll",6.2333327877542e-32,1.03393804733056,0.783,0.579,8.68303257334161e-29
"zfh2",2.10187762359229e-24,1.31335079876726,0.872,0.696,2.92791552966406e-21
"Optix",1.61322701232411e-13,0.748435238920299,0.822,0.669,2.24722522816749e-10
"Awh",2.02432660952281e-09,0.458486797608269,0.717,0.604,2.81988696706527e-06
"vvl",0.000730189799289429,0.582401151454287,0.644,0.592,1
