"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"vvl",2.03337926397271e-10,1.27423855782385,0.833,0.592,2.83249731471399e-07
"tup",2.69297423294988e-10,0.799424481751989,0.854,0.526,3.75131310649919e-07
"Optix",1.05752315018487e-08,0.961308476157101,0.896,0.669,1.47312974820753e-05
"zfh2",1.7879026592064e-05,0.371887305365552,0.938,0.697,0.0249054840427452
