"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"B-H1",1.44032178445718e-31,0.755822072280492,0.873,0.542,2.00636824574885e-28
"tup",6.52207839968215e-28,1.57239394843204,0.924,0.526,9.08525521075723e-25
"hth",9.72231852414067e-26,1.43140889289993,1,0.867,1.3543189704128e-22
"B-H2",3.38530920270193e-25,0.720556724153655,0.835,0.555,4.71573571936379e-22
"vvl",8.33909218726613e-13,0.645772954419627,0.861,0.592,1.16163554168617e-09
"CG32532",7.42720516970526e-11,0.880861202391267,0.835,0.603,1.03460968013994e-07
"zfh2",8.70215553684437e-11,1.02944378160961,0.924,0.697,1.21221026628242e-07
