"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"tup",3.46864834147994e-78,1.76323151872345,0.936,0.524,4.83182713968156e-75
"dve",5.96581913933082e-67,2.74580892078546,0.851,0.498,8.31038606108783e-64
"CG32532",3.61988186995879e-43,1.1100551123698,0.916,0.602,5.0424954448526e-40
"bsh",1.06720003527093e-23,1.01019947938693,0.678,0.536,1.4866096491324e-20
"acj6",6.07143170033666e-23,0.261132443087332,0.723,0.509,8.45750435856896e-20
