"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"hth",6.5298237722541e-41,2.10524498835316,0.971,0.867,9.09604451474997e-38
"CG32532",0.00013758578602105,0.304317921925919,0.362,0.605,0.191656999927323
"pdm3",0.000862553706760306,1.42420057295611,0.714,0.764,1
"ct",0.0138805649121086,0.845200769272974,0.686,0.736,1
"NK7.1",0.178088401775702,0.726801345971495,0.724,0.755,1
"C15",0.805287606617903,0.395993460513886,0.248,0.321,1
