"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"hth",1.95089184391708e-46,1.51807305765058,1,0.867,2.71759233857649e-43
"Dbx",1.2301673562647e-31,2.20993433399485,0.836,0.554,1.71362312727673e-28
"Lim1",5.71468002718919e-15,0.409066726866007,0.973,0.719,7.96054927787454e-12
"zfh1",6.2571014056237e-14,1.37156083681382,0.718,0.485,8.71614225803381e-11
"Rx",8.36740477160866e-11,0.59180971639568,0.755,0.575,1.16557948468509e-07
"zfh2",9.51485283738744e-07,0.556695837012293,0.873,0.696,0.00132541900024807
