"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"toy",1.80917809236702e-41,1.71580839117643,0.981,0.707,2.52018508266726e-38
"Lim1",7.37100615027285e-19,0.895831840845124,0.952,0.719,1.02678115673301e-15
"CG32532",2.52644993467363e-12,0.553611735392437,0.829,0.603,3.51934475900037e-09
"acj6",0.00108914091313549,0.597173389016852,0.305,0.511,1
"Scr",0.00270054914406164,0.354629940240753,0.429,0.369,1
"caup",0.00404185081213124,0.412239439418952,0.267,0.406,1
