"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Dll",1.60044154035508e-55,1.09268298004431,0.79,0.578,2.22941506571463e-52
"pros",1.15701337080058e-35,1.07666503850668,0.938,0.953,1.61171962552521e-32
"Awh",1.90855150215585e-14,0.388015383488553,0.716,0.604,2.6586122425031e-11
"zfh1",1.83906484505214e-12,0.957858493672914,0.654,0.485,2.56181732915763e-09
"Vsx1",4.99126127996116e-07,1.16234456034329,0.665,0.627,0.000695282696298589
"Vsx2",2.77542000672937e-06,0.977727229589575,0.642,0.58,0.00386616006937401
"Optix",7.51061189160246e-06,0.623331655670366,0.735,0.669,0.0104622823650022
"pdm3",0.205877025121478,0.340387163877891,0.732,0.764,1
