"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"zfh2",4.59115821604951e-12,2.26345834838304,0.958,0.697,6.39548339495697e-09
"Dll",6.5251193362233e-08,1.37047885284897,0.792,0.58,9.08949123535906e-05
"Optix",1.17708636157845e-06,1.38813903114861,0.833,0.669,0.00163968130167879
