"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Lim1",1.65894065531302e-20,1.25270835823521,0.933,0.719,2.31090433285104e-17
"Rx",5.73851892730213e-09,1.05201205560919,0.73,0.575,7.99375686573186e-06
"CG32532",4.35538615848893e-08,0.686561211545106,0.775,0.604,6.06705291877508e-05
"NK7.1",4.61823678082531e-06,0.304098385871642,0.91,0.754,0.00643320383568965
