"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"tup",2.057612821e-55,2.04103901557012,0.871,0.524,2.866254659653e-52
"dve",2.62293382444855e-51,2.90479973217819,0.796,0.498,3.65374681745684e-48
"CG32532",1.64304330051221e-05,0.693057024646696,0.656,0.604,0.0228875931761351
"bsh",3.68222422670005e-05,0.291573588617245,0.559,0.537,0.0512933834779317
"pdm3",0.332462096328983,0.772837760663445,0.656,0.764,1
