"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"toy",8.47164493332412e-48,2.05467867786439,0.982,0.707,1.18010013921205e-44
"pdm3",3.47910774029338e-44,1.7028010945105,1,0.763,4.84639708222868e-41
"Lim1",1.16180493781388e-41,1.7776021898094,1,0.719,1.61839427837473e-38
"ct",1.49799440965902e-36,1.68259505899376,0.991,0.735,2.08670621265502e-33
"NK7.1",6.18388318011894e-12,0.694220983933568,0.929,0.754,8.61414926990568e-09
"CG32532",9.61466279257035e-06,0.534113900033613,0.699,0.604,0.0133932252700505
"Antp",0.00184705033485896,0.303752001282657,0.575,0.359,1
