"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ap",6.23247517819739e-34,2.27670376717674,1,0.608,8.68183792322896e-31
"scro",1.16375869893215e-33,2.65382110480623,1,0.588,1.62111586761249e-30
"ct",6.81339153299261e-30,2.02516369760471,1,0.735,9.49105440545871e-27
"Vsx1",6.54704953513466e-29,2.49214871016251,0.948,0.627,9.12004000244258e-26
"Vsx2",5.35000228617397e-21,1.78993444951442,0.897,0.58,7.45255318464035e-18
"NK7.1",8.30192624037336e-14,0.731569349366957,1,0.754,1.15645832528401e-10
"Optix",8.55847174771779e-12,0.443902189764181,0.914,0.669,1.19219511445709e-08
