"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"pros",1.99130274679415e-39,1.12698109414395,0.985,0.953,2.77388472628425e-36
"vvl",1.639374263274e-26,0.777498024551313,0.796,0.591,2.28364834874068e-23
"Drgx",2.10267457093802e-23,0.957518548149256,0.728,0.564,2.92902567731666e-20
"CG32532",2.18300079689397e-22,0.795923067869553,0.85,0.602,3.04092011007331e-19
"NK7.1",6.3756213451193e-06,0.388311436368828,0.845,0.754,0.00888124053375119
