"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Rx",2.42907406000174e-53,2.45507961825535,0.99,0.574,3.38370016558242e-50
"pdm3",1.85763282662451e-31,1.418615331398,0.971,0.763,2.58768252748795e-28
"Lim1",3.62196240346297e-23,1.12687281314058,0.942,0.719,5.04539362802392e-20
"CG32532",1.04088403626752e-13,0.821165465000515,0.817,0.603,1.44995146252065e-10
