"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"vvl",1.13939597545385e-54,2.49256598080182,0.953,0.591,1.58717859380722e-51
"Awh",7.2675214650847e-36,1.34445514525104,0.913,0.603,1.0123657400863e-32
"ct",6.15470846822962e-26,1.06892487897748,0.976,0.735,8.57350889624386e-23
"zfh2",6.17685443285098e-18,1.03478643553916,0.929,0.696,8.60435822496141e-15
"CG32532",8.4035210312173e-13,0.591969102558498,0.843,0.603,1.17061047964857e-09
"Rx",6.53185475890113e-12,0.595273986593954,0.819,0.575,9.09887367914928e-09
"Drgx",3.99981042015102e-09,0.728844539709849,0.74,0.565,5.57173591527037e-06
"Optix",1.11660474320528e-06,0.373456469685407,0.819,0.669,0.00155543040728496
