"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"dve",1.72017399715034e-36,3.19444438718182,1,0.499,2.39620237803043e-33
"tup",4.99717155912184e-30,2.27891045335757,0.982,0.526,6.96105998185672e-27
"NK7.1",1.78941101422213e-20,1.3112611954658,1,0.754,2.49264954281143e-17
"CG32532",1.71944592592189e-10,0.446103174431718,0.93,0.603,2.3951881748092e-07
