"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"dve",3.69233632792532e-45,3.20726513316905,0.952,0.499,5.14342450479996e-42
"tup",4.01845362695237e-31,2.08854618460794,0.893,0.526,5.59770590234466e-28
"pdm3",2.72356949210502e-26,1.49508607616265,1,0.763,3.79393230250229e-23
"CG32532",2.69567431235606e-10,0.92167332883875,0.821,0.603,3.75507431711199e-07
