"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Vsx1",1.51412002024277e-21,1.94363340485198,0.933,0.627,2.10916918819818e-18
"Lim3",5.08166995697205e-19,1.96686913049193,0.9,0.496,7.07876625006207e-16
"Optix",1.38891246349966e-14,1.35031931340387,0.967,0.669,1.93475506165503e-11
"tup",8.27286035194065e-14,1.52444089680111,0.817,0.526,1.15240944702533e-10
"Vsx2",2.11308866105819e-13,2.01758916846362,0.8,0.58,2.94353250485405e-10
"Hmx",2.79739493317397e-11,1.27022918293742,0.65,0.364,3.89677114191134e-08
"Dll",1.20778108133754e-10,1.31189440678808,0.8,0.58,1.68243904630319e-07
"oc",0.000203888071800605,0.382205365049661,0.667,0.477,0.284016084018242
"mirr",0.000557184225355647,0.316063168425004,0.683,0.498,0.776157625920416
