"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"toy",1.30982258766325e-120,2.49673517211643,0.992,0.705,1.82458286461491e-117
"Lim1",4.65432105027032e-86,1.62209386556093,1,0.717,6.48346922302656e-83
"CG32532",2.9945644354877e-31,0.691016510060542,0.85,0.602,4.17142825863436e-28
