"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ey",1.03068116422771e-108,2.71174876392847,0.985,0.552,1.4357388617692e-105
"ct",1.00464234235736e-47,1.00551897504887,0.985,0.734,1.39946678290381e-44
"zfh1",3.89349220655462e-41,1.00540990503973,0.832,0.484,5.42363464373059e-38
"CG18599",1.38833824712575e-25,0.631291597522464,0.68,0.409,1.93395517824617e-22
"CG4328",3.72336871967987e-20,0.834791818986124,0.695,0.54,5.18665262651406e-17
"Lmx1a",6.06765027632942e-06,0.616823704169406,0.391,0.522,0.00845223683492688
