"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"hth",2.94198011786853e-31,1.72992762394318,1,0.867,4.09817830419086e-28
"Lim1",2.18141713010657e-22,1.29715232951432,0.966,0.719,3.03871406223846e-19
"hbn",1.48497031783434e-15,0.45884390274466,0.75,0.583,2.06856365274324e-12
"ct",1.16794559768196e-12,0.714638446365377,0.955,0.735,1.62694821757097e-09
"Scr",0.0227578284470092,0.672650786508246,0.5,0.369,1
"pros",0.0274394240544613,0.285715476212524,1,0.953,1
