"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"scro",4.18595454594755e-47,2.70784415927092,0.797,0.587,5.83103468250494e-44
"Awh",7.30005011777378e-37,2.17900167564744,0.743,0.604,1.01689698140589e-33
"ct",4.77076190167334e-35,1.5633924454396,0.888,0.735,6.64567132903096e-32
"pb",3.27068090920111e-11,0.255895894165291,0.16,0.452,4.55605850651714e-08
"hbn",0.00417990451798352,1.7675336322067,0.524,0.584,1
