"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Awh",1.32082162842626e-57,2.27041080715694,0.883,0.603,1.83990452839779e-54
"pros",8.74306119713235e-50,1.31824612456293,1,0.953,1.21790842476054e-46
"Rx",4.00773410417982e-41,1.99504904565348,0.847,0.574,5.58277360712249e-38
"Vsx1",7.07145824441693e-37,1.73937679609593,0.84,0.626,9.85054133447278e-34
"Vsx2",1.39218999099185e-27,1.28303062789183,0.785,0.579,1.93932065745165e-24
"Optix",3.30533629968392e-13,0.944603725468426,0.785,0.669,4.6043334654597e-10
"CG32532",2.0861286734011e-05,0.482404158042501,0.663,0.604,0.0290597724204773
"zfh1",0.00102178041649063,0.895393156781574,0.546,0.486,1
"vvl",0.156413136914123,0.784671378645326,0.472,0.593,1
