"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Dbx",1.47133753696109e-60,1.88910365606504,0.856,0.553,2.0495731889868e-57
"Vsx2",1.1049517408835e-44,1.21953839059413,0.845,0.579,1.53919777505072e-41
"Optix",2.11671156480294e-39,1.03891000051846,0.909,0.668,2.94857920977049e-36
"Lim1",1.58419706876114e-31,0.899674019973549,0.936,0.718,2.20678651678427e-28
"pdm3",2.62913709664827e-30,1.06091794386633,0.968,0.762,3.66238797563105e-27
"pros",1.60602817948261e-29,0.744683882106765,1,0.953,2.23719725401928e-26
"hth",2.84643630622015e-28,0.672228669242084,0.984,0.866,3.96508577456466e-25
"Vsx1",1.20000182222903e-16,1.01010773903573,0.749,0.626,1.67160253836503e-13
