"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Optix",5.64723839644186e-25,1.43620435533445,0.869,0.669,7.86660308624352e-22
"Rx",2.0502019812092e-24,0.835554729927335,0.823,0.575,2.85593135982442e-21
"Lim1",2.09463820117365e-23,1.10303537835976,0.908,0.719,2.9178310142349e-20
"NK7.1",6.04347247105543e-22,1.15200195787051,0.915,0.754,8.41855715218021e-19
"CG32532",0.00058053816784439,0.536862457311269,0.662,0.604,0.808689667807236
"acj6",0.0248186144876976,0.42463574347635,0.415,0.511,1
