"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Dll",2.15321875256723e-93,1.22720886955549,0.977,0.578,2.99943372232615e-90
"pros",2.08402974500519e-67,1.4025376090693,1,0.953,2.90305343479223e-64
"Vsx2",8.60828232789939e-61,1.26070166154857,0.955,0.578,1.19913372827639e-57
"Vsx1",1.49725154834482e-26,1.07151106511857,0.864,0.626,2.08567140684433e-23
"pdm3",1.68738973356989e-23,0.523524246598898,0.972,0.762,2.35053389886286e-20
"NK7.1",1.09523086674658e-14,0.562481619007509,0.972,0.753,1.52565659737799e-11
"Optix",1.3971064181348e-10,0.57936838348499,0.784,0.669,1.94616924046178e-07
"zfh1",0.172058742836409,0.57509954418067,0.489,0.486,1
