"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"NK7.1",2.58400003350175e-58,1.85800815275785,0.988,0.753,3.59951204666794e-55
"ct",9.81677001914245e-50,1.57356783506453,0.982,0.734,1.36747606366654e-46
"Lim1",1.75235819636084e-47,1.36470536747403,0.977,0.718,2.44103496753065e-44
"Optix",4.88886158759116e-41,1.22948392897563,0.912,0.668,6.81018419151448e-38
"Rx",5.87413226943264e-27,0.811745678874735,0.801,0.574,8.18266625131967e-24
"CG32532",1.87969458880888e-07,0.645086648078643,0.708,0.604,0.000261841456221077
