"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"toy",5.32082306758736e-113,2.30189216536061,0.938,0.705,7.41190653314919e-110
"Lim1",5.95622650935497e-57,1.36544918400353,0.892,0.718,8.29702352753148e-54
"CG32532",1.12832290571849e-24,1.36385023664313,0.729,0.603,1.57175380766586e-21
"pdm3",7.14129502462926e-08,0.281815726407127,0.8,0.763,9.94782396930857e-05
