"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"hth",1.14512731149841e-49,2.4909260485844,1,0.867,1.59516234491728e-46
"CG32532",2.0118474524078e-18,0.76995329642142,0.894,0.603,2.80250350120406e-15
"ct",3.20616883635005e-15,0.651190509356542,0.965,0.735,4.46619318903561e-12
"NK7.1",2.29684610061892e-14,0.962833715092068,0.929,0.754,3.19950661816215e-11
"repo",0.463804245017256,0.252097169942985,0.412,0.429,1
