"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"pros",2.0793637470177e-31,0.557032980293923,1,0.952,2.89655369959566e-28
"Lim3",6.0767723941459e-24,0.521103431819431,0.653,0.494,8.46494394504523e-21
"acj6",1.85036955802e-23,1.16780644759948,0.651,0.508,2.57756479432186e-20
"oc",3.96369269740926e-05,0.38000817924621,0.554,0.476,0.055214239274911
"otp",0.0208441506054604,0.262905239336166,0.492,0.432,1
"Ptx1",0.0260867696311328,0.336136290021377,0.481,0.416,1
