"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"scro",1.25406769083262e-73,2.93560911364832,0.992,0.587,1.74691629332985e-70
"Awh",6.69415455557439e-64,2.24393725113221,0.961,0.603,9.32495729591512e-61
"ct",2.02174001072578e-45,1.64616887193556,0.992,0.734,2.81628383494101e-42
"hbn",7.65460332400167e-40,2.09827567077182,0.845,0.582,1.06628624303343e-36
