"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"pros",5.98697272835746e-24,0.60202380584882,0.94,0.953,8.33985301060194e-21
"acj6",1.02368559086527e-06,0.757425860355686,0.411,0.513,0.00142599402807532
"Ubx",0.00144086122732009,0.288873954812922,0.409,0.489,1
"Rx",0.896539448947952,0.593596476511265,0.526,0.577,1
