"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ct",1.45079138316243e-11,0.781246776774172,0.983,0.735,2.02095239674527e-08
"CG32532",6.70690023017404e-07,0.661632629712511,0.793,0.604,0.000934271202063243
