"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ct",6.95039797573139e-35,1.34650816846621,0.949,0.735,9.68190438019382e-32
"Awh",1.37852286977618e-33,1.1623262994779,0.846,0.604,1.92028235759821e-30
"NK7.1",1.17555445458948e-10,0.499063022629126,0.934,0.753,1.63754735524314e-07
"bsh",0.00125987603042071,0.297201464571688,0.566,0.537,1
