"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"zfh1",6.76523471229761e-25,2.6138131358993,0.87,0.485,9.42397195423057e-22
"Rx",3.84441766272268e-15,0.760966941061126,0.884,0.575,5.35527380417269e-12
"vvl",1.62070497852972e-12,0.289091155450259,0.826,0.592,2.2576420350919e-09
"pros",2.74301160468251e-12,0.714772333054827,1,0.953,3.82101516532273e-09
"CG32532",1.25089482922443e-06,0.497705233525209,0.812,0.604,0.00174249649710963
"Optix",0.00012509177125184,0.338368098860269,0.768,0.669,0.174252837353814
"NK7.1",0.000169662314761676,0.402554227583335,0.826,0.754,0.236339604463015
"ct",0.000571652312353868,0.285198386124986,0.826,0.736,0.796311671108938
"exex",0.000790816319453787,0.25561436481364,0.101,0.308,1
