"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"hth",7.90274332703765e-36,1.43977630775808,0.972,0.867,1.10085214545634e-32
"Optix",4.10698882519039e-26,1.01395502896885,0.954,0.668,5.72103543349022e-23
"Rx",5.86052692512682e-20,0.536266814868154,0.881,0.575,8.16371400670167e-17
