"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"ATPsyndelta",1.29634849925486e-272,-3.54968986229935,1,1,2.82228031772776e-268,"ATPsyndelta"
"lncRNA:roX1",1.3273077691184e-236,5.18067048205865,1,1,2.88968174414767e-232,"lncRNA:roX1"
"Yp1",1.06075732938866e-221,-5.17323702911954,0.917,1,2.30937478181206e-217,"Yp1"
"lncRNA:roX2",6.06789873923585e-144,4.1738457036184,1,1,1.32104223451904e-139,"lncRNA:roX2"
"Yp2",9.03794399681894e-142,-4.38799062912934,0.958,1,1.96765078754745e-137,"Yp2"
"Mnr",3.11688256466991e-125,-0.823220460211747,1,1,6.78576503154286e-121,"Mnr"
"Yp3",6.64638264871343e-121,-4.24142394500737,0.667,1,1.4469839664514e-116,"Yp3"
"CG11122",3.53700633610155e-80,-0.737081872458457,1,1,7.70041649432668e-76,"CG11122"
"lncRNA:CR31451",1.98993591404792e-79,0.929761103056664,1,1,4.33228947847373e-75,"lncRNA:CR31451"
"CG42540",1.05942602336822e-78,0.527160447294681,1,1,2.30647639547495e-74,"CG42540"
"ct",3.92521822687643e-73,-0.588772687265495,1,1,8.54559260173268e-69,"ct"
"lncRNA:CR45668",1.06212548554493e-71,-1.2093970597014,1,1,2.31235339457986e-67,"lncRNA:CR45668"
"CG43867",4.34151410584096e-70,-0.368948515302101,1,1,9.45191035982636e-66,"CG43867"
"asRNA:CR45629",2.32210571019385e-69,-3.3343858219085,0.208,1,5.05545634166304e-65,"asRNA:CR45629"
"N",1.97986559703218e-61,-0.845683294484677,1,1,4.31036539129876e-57,"N"
"Sxl",6.50876877107453e-61,-0.442651552700071,1,1,1.41702404915064e-56,"Sxl"
"CG42594",1.658312873264e-59,-0.621913731000266,1,1,3.61031295638306e-55,"CG42594"
"Dora",1.17366705014143e-58,-0.476491775960701,1,1,2.55519053486291e-54,"Dora"
"CG14442",1.30314210293573e-57,-0.613689682526754,1,1,2.83707067230137e-53,"CG14442"
"Ddc",3.63513075426308e-56,0.996437923651336,1,1,7.91404316510616e-52,"Ddc"
"Ten-a",6.90479570174414e-56,-0.442618745425061,1,1,1.50324307222672e-51,"Ten-a"
"lncRNA:CR44997",1.148736034358e-55,-0.595980547633782,1,1,2.5009132204008e-51,"lncRNA:CR44997"
"CG15465",2.66217521253784e-55,-0.382743566352823,1,1,5.79582165521613e-51,"CG15465"
"Abl",2.98882162291303e-52,-0.537161451211643,1,1,6.50696355524396e-48,"Abl"
"hwt",2.41360115917204e-48,-0.410490158838014,1,1,5.25465108363344e-44,"hwt"
"bif",3.76979572663003e-48,-0.63248313506959,1,1,8.20722227644624e-44,"bif"
"wts",8.43485266033004e-46,-0.522707875361611,1,1,1.83635177268045e-41,"wts"
"CG13337",1.04587288520863e-44,-0.918981334958657,1,1,2.27696985838771e-40,"CG13337"
"Spred",3.10098992778292e-44,0.565983202612419,1,1,6.75116517177619e-40,"Spred"
"CG45002",3.54821538783561e-44,-0.407580837870678,1,1,7.72481972085691e-40,"CG45002"
"Ephrin",3.63344281965305e-44,0.772628753532705,1,1,7.91036836266665e-40,"Ephrin"
"toy",7.31333526967283e-44,0.809594689708579,1,1,1.59218622156047e-39,"toy"
"Rbp1-like",1.29666233009667e-42,-0.545167361181419,1,1,2.82296355885347e-38,"Rbp1-like"
"X11Lbeta",1.24294755737299e-40,-0.463688264955894,1,1,2.70602112715675e-36,"X11Lbeta"
"Bx",1.14780206295796e-39,-0.510700033407194,1,1,2.49887987126577e-35,"Bx"
"lncRNA:CR44999",2.30102633805148e-39,-0.850767161380575,1,1,5.00956444057188e-35,"lncRNA:CR44999"
"Drak",4.84305857800932e-39,-0.524765116364816,1,1,1.05438228301841e-34,"Drak"
"CG14989",1.37047789054789e-38,0.794625911847463,1,1,2.98366741551182e-34,"CG14989"
"Neto",1.04675546372438e-37,-0.605364132187508,1,1,2.27889132007434e-33,"Neto"
"pre-rRNA:CR45856",2.28357883761045e-37,-1.02376419127948,1,1,4.97157948736172e-33,"pre-rRNA:CR45856"
"dpr8",4.16292332298398e-37,-0.507984175002616,1,1,9.06310036646843e-33,"dpr8"
"dome",6.45010863160867e-36,-0.555113838564115,1,1,1.40425315018752e-31,"dome"
"scyl",8.26379965655772e-35,0.692397123328952,1,1,1.79911182322918e-30,"scyl"
"OtopLa",1.04958615121991e-33,0.518372943033036,1,1,2.28505400982088e-29,"OtopLa"
"rudhira",1.14259429621043e-33,-0.460054478023574,1,1,2.48754204227974e-29,"rudhira"
"Syt4",3.88967350571992e-33,0.539352185996247,1,1,8.46820818930283e-29,"Syt4"
"Caper",4.96628768578362e-33,0.596995149320214,1,1,1.08121049207195e-28,"Caper"
"tyf",6.5789188855908e-33,-0.399779349142399,1,1,1.43229643058197e-28,"tyf"
"kairos",1.08056866852918e-32,-0.465753928367282,1,1,2.35250604825488e-28,"kairos"
"jim",2.03109846273189e-32,0.427891104275695,1,1,4.42190446321359e-28,"jim"
"Lim1",2.05213999248642e-32,-0.489749994996991,1,1,4.46771397764218e-28,"Lim1"
"mGluR",2.28931487754168e-32,0.607768944736197,1,1,4.98406741989599e-28,"mGluR"
"Slob",5.75993054093687e-32,0.465756236943736,1,1,1.25399447806736e-27,"Slob"
"28SrRNA-Psi:CR40741",9.78151674300026e-32,-1.18809124070198,1,1,2.12953401011859e-27,"28SrRNA-Psi:CR40741"
"Crg-1",1.33375568157223e-31,1.17868585974465,1,1,2.90371949435091e-27,"Crg-1"
"dar1",1.96453207205875e-31,-1.52282879597657,0.958,1,4.27698277407911e-27,"dar1"
"NetB",2.08938467478807e-31,-0.430135485777691,1,1,4.54879937548111e-27,"NetB"
"Socs16D",2.97052702260713e-31,-0.530197300291819,1,1,6.46713438091799e-27,"Socs16D"
"CG43737",3.43601041264678e-31,-0.409434257917826,1,1,7.4805382693733e-27,"CG43737"
"Muc14A",9.4302709785571e-31,1.69710448784252,1,0.833,2.05306429474167e-26,"Muc14A"
"Myc",1.45163273056708e-30,-0.505496998918467,1,1,3.16034961771759e-26,"Myc"
"Hmt4-20",1.51394610274539e-30,-0.623238111657867,1,1,3.296012060287e-26,"Hmt4-20"
"wapl",2.04273136135448e-30,-0.544407390943989,1,1,4.44723044680484e-26,"wapl"
"asRNA:CR45479",2.21637966529647e-30,1.29174136396172,1,1,4.82528016931695e-26,"asRNA:CR45479"
"CG32204",6.98547841183528e-30,0.625951937928715,1,1,1.52080850504066e-25,"CG32204"
"Ubi-p5E",8.10830089711993e-30,-0.929790503717874,1,1,1.76525818831198e-25,"Ubi-p5E"
"pcx",1.27198792130625e-29,-0.62557397747671,1,1,2.76924490347584e-25,"pcx"
"Ten-m",4.007252637023e-29,-0.274691191610841,1,1,8.72418971606278e-25,"Ten-m"
"osy",4.44845441968175e-29,1.21860389964013,1,1,9.68473011708913e-25,"osy"
"Mur2B",1.1001941984248e-28,-0.480739057360775,1,1,2.39523278939063e-24,"Mur2B"
"CG9512",1.10532876033982e-28,-1.50548887749696,0.958,1,2.40641124413583e-24,"CG9512"
"CG46309",1.63154291373799e-28,0.75771144790921,1,1,3.55203207749897e-24,"CG46309"
"rho",1.64754355086743e-28,0.794983687971947,1,1,3.58686706459349e-24,"rho"
"CG32017",1.92836958884793e-28,0.642164943841158,1,1,4.19825343188082e-24,"CG32017"
"tty",2.13861366832507e-28,-0.433342925997619,1,1,4.6559758173105e-24,"tty"
"alpha-Man-Ia",3.42035112693879e-28,-0.438257924771147,1,1,7.44644643845844e-24,"alpha-Man-Ia"
"nocte",4.23040827604799e-28,-0.494208760648321,1,1,9.21002185778408e-24,"nocte"
"Cals",5.37494213600836e-28,0.579488572251061,1,1,1.17017865243038e-23,"Cals"
"east",5.62939144245024e-28,-0.338010910285322,1,1,1.22557481093584e-23,"east"
"CG1812",6.32459134270804e-28,-0.608208589172063,1,1,1.37692678122097e-23,"CG1812"
"Lsd-2",1.91767194055663e-27,-1.06931206007465,1,1,4.17496358178585e-23,"Lsd-2"
"anne",2.24387340814935e-27,0.517218377715829,1,1,4.88513679688195e-23,"anne"
"disco-r",2.47890717439477e-27,-0.787140812085513,1,1,5.39682880937485e-23,"disco-r"
"28SrRNA-Psi:CR41609",5.52199754799523e-27,-1.35884306060789,1,1,1.20219408617404e-22,"28SrRNA-Psi:CR41609"
"Dyrk3",6.01745819335194e-27,0.609258735918256,1,1,1.31006082327465e-22,"Dyrk3"
"nAChRalpha3",7.67831767162868e-27,-0.410596941085556,1,1,1.67164654029028e-22,"nAChRalpha3"
"p120ctn",1.21694266916388e-26,0.581211359959995,1,1,2.64940588503669e-22,"p120ctn"
"zld",1.86823712895221e-26,0.671276567263484,1,1,4.06733905344185e-22,"zld"
"dati",1.26877613027439e-25,0.50022349538505,1,1,2.76225251322038e-21,"dati"
"HUWE1",2.24717705325319e-25,-0.63098838987284,1,1,4.89232916263753e-21,"HUWE1"
"Rnf11",2.25708622913863e-25,0.653287509061123,1,1,4.9139024294577e-21,"Rnf11"
"CG10543",2.38246845575776e-25,-0.42690542681872,1,1,5.18687207503022e-21,"CG10543"
"CG33080",4.25552777336693e-25,-0.910714419641916,1,1,9.26470951539715e-21,"CG33080"
"Rm62",4.73646400483426e-25,0.426435832289971,1,1,1.03117557849247e-20,"Rm62"
"RhoGAP18B",4.87862251128093e-25,-0.524247481367683,1,1,1.06212490693097e-20,"RhoGAP18B"
"htk",5.49323166663154e-25,-0.752329018539364,1,1,1.19593146614235e-20,"htk"
"if",6.56674557270446e-25,-0.579011148640994,1,1,1.42964617863349e-20,"if"
"CG3655",8.49773384818144e-25,-0.482346743224175,1,1,1.85004163608758e-20,"CG3655"
"CG2962",8.76682540465883e-25,-1.18953730680878,0.125,0.958,1.90862555884827e-20,"CG2962"
"Nckx30C",8.78823962807772e-25,0.362593724327932,1,1,1.9132876494288e-20,"Nckx30C"
"Tlk",1.67741452214509e-24,-0.239819690989893,1,1,3.65189915616207e-20,"Tlk"
"CG9650",2.70920215212062e-24,-0.706550770207108,1,1,5.8982040053818e-20,"CG9650"
"NfI",4.73116711516003e-24,0.584191683995469,1,1,1.03002239264149e-19,"NfI"
"Zyx",5.00076194435931e-24,0.635733636789477,1,1,1.08871588290647e-19,"Zyx"
"IP3K2",7.59777294775562e-24,-0.678097095442842,1,1,1.65411114845588e-19,"IP3K2"
"kis",8.98805472635365e-24,-0.294575326244886,1,1,1.95678939447445e-19,"kis"
"aPKC",1.05636232901783e-23,0.408344040165488,1,1,2.29980642650472e-19,"aPKC"
"cpx",1.84785936412903e-23,0.355781716360484,1,1,4.02297462164532e-19,"cpx"
"dpr7",2.04645087327676e-23,0.671874981889307,1,1,4.45532819621084e-19,"dpr7"
"gw",2.56554874578745e-23,0.446786887203812,1,1,5.58545617445386e-19,"gw"
"Appl",2.92076398935898e-23,-0.184640516342518,1,1,6.35879528123344e-19,"Appl"
"pan",3.45407498951311e-23,0.492795456118243,1,1,7.51986665966898e-19,"pan"
"CG4829",3.97716149050741e-23,-0.362003511883066,1,1,8.65867828098368e-19,"CG4829"
"Set2",6.10846716554412e-23,-0.560307792233921,1,1,1.32987438661061e-18,"Set2"
"otp",6.18723953323638e-23,1.08858855832285,1,1,1.34702391878089e-18,"otp"
"lncRNA:CR45082",8.15973926876971e-23,-0.954974049136463,1,1,1.77645683620385e-18,"lncRNA:CR45082"
"CG13360",9.67292005336479e-23,-1.38876662774138,0.458,1,2.10589142481805e-18,"CG13360"
"Nmdar2",1.06994513653466e-22,-0.353276929171138,1,1,2.32937755674961e-18,"Nmdar2"
"trv",1.13666168768618e-22,0.407937381575616,1,1,2.47462616026158e-18,"trv"
"lncRNA:CR40469",1.38076633934194e-22,-1.29063142057048,1,1,3.00606639738133e-18,"lncRNA:CR40469"
"Cubn",1.96497555597328e-22,-0.978395369465292,1,1,4.27794828290943e-18,"Cubn"
"CG33217",2.04125616675308e-22,0.90933090356877,1,1,4.44401880063814e-18,"CG33217"
"28SrRNA-Psi:CR45860",2.55691863172266e-22,-1.51167681248076,1,1,5.5666675531234e-18,"28SrRNA-Psi:CR45860"
"28SrRNA-Psi:CR45855",2.68641426141054e-22,-1.19111691068095,1,1,5.84859248851688e-18,"28SrRNA-Psi:CR45855"
"CG32813",4.59722222786867e-22,-0.478192827129551,1,1,1.00086125122929e-17,"CG32813"
"nuf",5.56607205255792e-22,0.529634544027824,1,1,1.21178954656238e-17,"nuf"
"trr",7.09852430195651e-22,-0.747880299874548,1,1,1.54541972577895e-17,"trr"
"Adar",7.3899745291224e-22,0.474554480753584,1,1,1.60887135473524e-17,"Adar"
"Myo81F",8.35183533723494e-22,-0.349148379686184,1,1,1.81827807126942e-17,"Myo81F"
"RyR",9.61070538514849e-22,-0.660698129425053,1,1,2.09234666940068e-17,"RyR"
"28SrRNA-Psi:CR45859",1.13263896227271e-21,-1.17493629551693,1,1,2.46586828476392e-17,"28SrRNA-Psi:CR45859"
"Imp",1.38523169119346e-21,-0.365220995997463,1,1,3.01578791489728e-17,"Imp"
"Atpalpha",2.6325228705415e-21,0.372533462937183,1,1,5.7312655414559e-17,"Atpalpha"
"Rip11",2.70182748575797e-21,-0.393943328581895,1,1,5.88214861924367e-17,"Rip11"
"Ythdc1",2.77978457092695e-21,-0.334005589455647,1,1,6.05186898936506e-17,"Ythdc1"
"CG32767",3.3484416677753e-21,-0.332901783635977,1,1,7.2898923549136e-17,"CG32767"
"Cyp6a8",3.69189641761398e-21,-1.17547777814243,0.25,1,8.03762769078739e-17,"Cyp6a8"
"Galphaq",5.03237791525259e-21,0.45417286866644,1,1,1.09559899592964e-16,"Galphaq"
"CG33229",5.80159871840277e-21,-0.479693221955208,1,1,1.26306605698347e-16,"CG33229"
"Ank",7.68422393824474e-21,0.482274794964461,1,1,1.67293239359526e-16,"Ank"
"snRNA:7SKa",8.05892385925597e-21,-0.862074406847306,1,1,1.75450831339862e-16,"snRNA:7SKa"
"Cyp4d2",9.46290155832659e-21,1.1924392645756,1,1,2.06016829826328e-16,"Cyp4d2"
"IA-2",1.08036059567107e-20,0.368726375488967,1,1,2.3520530528355e-16,"IA-2"
"Tpst",1.19254515245699e-20,-0.35721385449493,1,1,2.5962900514141e-16,"Tpst"
"gol",1.19402513550045e-20,0.510855108088798,1,1,2.59951212249802e-16,"gol"
"Cyp6d5",1.22920456177303e-20,-1.17608372046657,0.875,1,2.67610125143605e-16,"Cyp6d5"
"lola",1.37587969736701e-20,0.331036938790389,1,1,2.99542768913772e-16,"lola"
"Nt5b",1.7425366476297e-20,-0.479145778365299,1,1,3.79367653555461e-16,"Nt5b"
"rst",2.15570886590043e-20,-0.614867336328191,1,1,4.69319377195183e-16,"rst"
"RpS7",2.82745840977424e-20,-0.654650699036248,1,1,6.15565970391949e-16,"RpS7"
"dikar",3.72783660001754e-20,-0.27065715511226,1,1,8.11587306189818e-16,"dikar"
"Ggamma1",5.22141184292553e-20,0.538798286963168,1,1,1.13675357232332e-15,"Ggamma1"
"CG40045",5.29827084953586e-20,0.713224070390757,1,1,1.15348654665245e-15,"CG40045"
"RpL17",5.33383460898647e-20,-0.863202761583747,1,1,1.16122913272245e-15,"RpL17"
"CG42340",5.7861485738306e-20,-0.337827092256929,1,1,1.25970240600866e-15,"CG42340"
"CG1722",6.29353835866861e-20,-0.726108387147462,1,1,1.37016623606574e-15,"CG1722"
"Asator",6.57173943881792e-20,0.394012717408536,1,1,1.43073339322505e-15,"Asator"
"CG43902",1.00861621967147e-19,-0.433494796243402,1,1,2.19585837184675e-15,"CG43902"
"Hers",1.06404788826308e-19,-0.241699238196672,1,1,2.31653865753755e-15,"Hers"
"CaMKII",1.21733085698598e-19,0.431388571519187,1,1,2.65025100874418e-15,"CaMKII"
"CG32547",1.26294370654878e-19,-0.511675783757642,1,1,2.74955474352735e-15,"CG32547"
"Ets98B",1.7478431473233e-19,-1.4971158257028,1,1,3.80522931603756e-15,"Ets98B"
"snoRNA:Psi28S-3342",1.88635736975004e-19,-1.77771125982759,0.792,1,4.1067886296828e-15,"snoRNA:Psi28S-3342"
"lncRNA:CR46472",2.14556241380882e-19,-1.02794777705912,0.958,1,4.67110393110319e-15,"lncRNA:CR46472"
"vnd",2.31848533183064e-19,-0.997441836972169,1,1,5.04757441592848e-15,"vnd"
"slo",3.25632815053272e-19,0.37091227379948,1,1,7.08935201652478e-15,"slo"
"cactin",3.47585579099297e-19,-0.951690973887509,1,1,7.5672856425708e-15,"cactin"
"orb2",3.66796630930892e-19,0.425960322729897,1,1,7.98552945199644e-15,"orb2"
"Col4a1",3.85660316888802e-19,-1.05296250827389,1,1,8.3962107589861e-15,"Col4a1"
"Ca-alpha1T",4.11947161349693e-19,-0.220875104946471,1,1,8.96850164974417e-15,"Ca-alpha1T"
"4E-T",4.5032749545035e-19,0.529978437842291,1,1,9.80407990344958e-15,"4E-T"
"CG43759",5.33135574630868e-19,-0.36141526362994,1,1,1.16068945952886e-14,"CG43759"
"RhoGAP102A",5.36236246316726e-19,0.630125350183467,1,1,1.16743993185614e-14,"RhoGAP102A"
"baz",7.50685701335683e-19,-0.901540266941548,1,1,1.63431784037792e-14,"baz"
"fru",7.59987446274576e-19,0.480175213309209,1,1,1.65456866928438e-14,"fru"
"CG44422",7.91583695902022e-19,-0.319637522088222,1,1,1.72335686434829e-14,"CG44422"
"CG8671",1.07976752619534e-18,0.467121549547535,1,1,2.35076188127987e-14,"CG8671"
"apolpp",1.19790419871376e-18,-1.71057965729699,1,1,2.60795723101973e-14,"apolpp"
"Sur-8",1.2605205424005e-18,0.515810420661698,1,1,2.74427927286012e-14,"Sur-8"
"l(1)G0289",1.5322935987567e-18,-0.350026601802987,1,1,3.33595639385321e-14,"l(1)G0289"
"gce",1.53966381748224e-18,-0.2689775192627,1,1,3.35200209704058e-14,"gce"
"PMCA",1.81422161973693e-18,0.386257457844792,1,1,3.94974188832927e-14,"PMCA"
"side-VIII",2.88955527182951e-18,-0.21360215218294,1,1,6.29085078230003e-14,"side-VIII"
"CG30389",3.88255052345662e-18,-0.385414523084716,1,1,8.4527007446174e-14,"CG30389"
"Nipped-A",4.96444064675564e-18,0.359256158137355,1,1,1.08080837320517e-13,"Nipped-A"
"Vha16-1",5.05347210510576e-18,0.47204928160855,1,1,1.10019141200258e-13,"Vha16-1"
"asRNA:CR45601",6.11544488382816e-18,-1.13715965749841,0.333,0.958,1.33139350565823e-13,"asRNA:CR45601"
"CG9095",6.98178697995624e-18,-1.0788293448177,0.417,0.958,1.52000484340627e-13,"CG9095"
"mt:CoI",7.40800563829016e-18,0.751345606914058,1,1,1.61279690751215e-13,"mt:CoI"
"DAAM",8.77968245810301e-18,-0.449101788256569,1,1,1.91142466795361e-13,"DAAM"
"Uhg5",8.88436617258492e-18,-0.560486026828493,1,1,1.93421535943346e-13,"Uhg5"
"HeT-A{}6532",9.87535372425329e-18,1.22931713024352,1,1,2.14996325930718e-13,"HeT-A{}6532"
"CG12994",9.9069956444602e-18,-0.662761542578018,1,1,2.15685202175543e-13,"CG12994"
"CG43347",1.1107025228859e-17,-0.463435219682281,1,1,2.4181104625749e-13,"CG43347"
"CG15765",1.25172799559065e-17,-0.265305832935958,1,1,2.72513701920041e-13,"CG15765"
"CG2186",1.58336231525096e-17,-0.478979872253241,1,1,3.44713809653287e-13,"CG2186"
"mt:lrRNA",1.85323896265452e-17,-0.606757110779325,1,1,4.03468654559515e-13,"mt:lrRNA"
"HERC2",1.98422751984521e-17,-0.61720664239997,1,1,4.31986173345502e-13,"HERC2"
"ZAP3",2.92360854366723e-17,-0.300157366969081,1,1,6.36498816041792e-13,"ZAP3"
"Egfr",3.49600547814375e-17,-1.53030156105235,1,1,7.61115352646676e-13,"Egfr"
"spen",3.92315755284939e-17,-0.227627846091186,1,1,8.54110630830841e-13,"spen"
"mamo",4.16562618612026e-17,-0.269461790420121,1,1,9.06898476980241e-13,"mamo"
"CG42748",4.50262381877118e-17,0.379909213591711,1,1,9.80266231584675e-13,"CG42748"
"Coq7",4.57190521977324e-17,-0.832620584470842,1,1,9.95349485396831e-13,"Coq7"
"CG31510",4.80868117302191e-17,0.693341852801801,1,1,1.0468979781786e-12,"CG31510"
"Cyp28d1",6.79505961505333e-17,-0.670329447151459,1,1,1.47935242879326e-12,"Cyp28d1"
"bi",1.05019847949507e-16,-0.40315298560019,1,1,2.28638710970873e-12,"bi"
"Vsx1",1.06339549910657e-16,-0.5192224500054,1,1,2.31511834110491e-12,"Vsx1"
"sev",1.31877196815286e-16,-0.775569768011378,1,1,2.8710984518656e-12,"sev"
"CG1677",1.5311142552826e-16,-0.245312769585644,1,1,3.33338884517574e-12,"CG1677"
"CG31998",1.62076573492058e-16,0.383299197769069,1,1,3.5285690814956e-12,"CG31998"
"Cp7Fa",1.84823531262903e-16,-0.956683869131127,1,1,4.02379309912465e-12,"Cp7Fa"
"CG31221",1.86194773548628e-16,0.436606777740719,1,1,4.05364641492718e-12,"CG31221"
"copia{}1467",1.94843808325061e-16,0.967993715388929,1,1,4.24194455104491e-12,"copia{}1467"
"CG2233",2.00941124688532e-16,-1.81471400233664,1,1,4.37468922559404e-12,"CG2233"
"Mct1",4.51180729946877e-16,-0.98464872679694,1,1,9.82265567167346e-12,"Mct1"
"Nf-YC",5.01003235853949e-16,-0.445016151045592,1,1,1.09073414477763e-11,"Nf-YC"
"tou",5.25617834077237e-16,-0.166556240488837,1,1,1.14432258656955e-11,"tou"
"Crk",5.39383457714993e-16,0.662928363614534,1,1,1.17429172579131e-11,"Crk"
"GATAd",6.9091364426457e-16,0.690897322199587,1,1,1.5041880949284e-11,"GATAd"
"Slip1",7.66849039955172e-16,0.501954113074212,1,1,1.66950704488641e-11,"Slip1"
"emc",7.85716403715017e-16,0.477869744314453,1,1,1.71058318252796e-11,"emc"
"e(y)3",9.01166506455371e-16,-0.354722631731516,1,1,1.96192960120399e-11,"e(y)3"
"297{}1721",9.41968714181353e-16,-0.691535980081138,0,0.833,2.05076008764422e-11,"297{}1721"
"CG14431",1.04329611973035e-15,-0.417880671753645,1,1,2.27135998226495e-11,"CG14431"
"CG10560",1.3465270527528e-15,-1.05184418927015,0.833,1,2.93152404654813e-11,"CG10560"
"His3.3B",1.35386676809982e-15,0.457426540376171,1,1,2.94750334083011e-11,"His3.3B"
"14-3-3zeta",1.52018588997908e-15,0.429405260875628,1,1,3.30959670107346e-11,"14-3-3zeta"
"CG42271",1.80435492312832e-15,-0.419362548996702,1,1,3.92826110314267e-11,"CG42271"
"Spt6",1.84931629661843e-15,-0.567636331886928,1,1,4.02614650936797e-11,"Spt6"
"CG32264",1.93883839214155e-15,0.326429255606057,1,1,4.22104506353138e-11,"CG32264"
"Msr-110",2.11559100735024e-15,-0.784046420031487,1,1,4.6058531821022e-11,"Msr-110"
"DIP-delta",2.11585986770177e-15,0.495849583061246,1,1,4.60643851797351e-11,"DIP-delta"
"CG40498",2.37924800367344e-15,0.388594806026724,1,1,5.17986082879744e-11,"CG40498"
"ND-B14.5A",2.41268415547675e-15,0.832356328697291,1,1,5.25265467488844e-11,"ND-B14.5A"
"CG3638",2.4841975821179e-15,-0.400518505381136,1,1,5.40834655602888e-11,"CG3638"
"aay",2.61665370364129e-15,-0.747772140151793,1,1,5.69671677819746e-11,"aay"
"CG32444",2.62619450875252e-15,-0.90707364984849,0.708,1,5.71748806500512e-11,"CG32444"
"CG7781",3.06143421212354e-15,0.487144262280291,1,1,6.66504842321415e-11,"CG7781"
"CG6420",3.14435900509362e-15,-0.567950426501169,1,1,6.84558398998931e-11,"CG6420"
"kat80",3.34959278570871e-15,0.611155849073396,1,1,7.29239845376644e-11,"kat80"
"Alg-2",3.6549047936697e-15,0.610350417701379,1,1,7.9570932262983e-11,"Alg-2"
"mub",5.13269878542508e-15,0.308935108059869,1,1,1.11743985257489e-10,"mub"
"cnc",5.48527119463769e-15,-0.2313155029725,1,1,1.19419839178457e-10,"cnc"
"qvr",5.62248995908702e-15,0.381273240096556,1,1,1.22407228899283e-10,"qvr"
"CG10621",5.71932619630051e-15,-0.99574307348019,0.708,1,1.24515450619658e-10,"CG10621"
"RpS16",5.95415391492736e-15,-0.738069474556324,1,1,1.29627884881884e-10,"RpS16"
"sNPF",6.01522655066132e-15,0.6828726874961,1,1,1.30957497234448e-10,"sNPF"
"lncRNA:CR44024",6.59019381223554e-15,0.537457253356363,1,1,1.4347510948618e-10,"lncRNA:CR44024"
"jef",6.71553325316972e-15,0.43342548846703,1,1,1.46203874454758e-10,"jef"
"Nlg2",6.83701561793119e-15,-0.199400441784662,1,1,1.4884866701798e-10,"Nlg2"
"DIP-alpha",7.32520672352399e-15,-0.766404174225004,1,1,1.59477075577841e-10,"DIP-alpha"
"Alk",7.51149143539899e-15,0.390968721762277,1,1,1.63532680040071e-10,"Alk"
"CG13579",7.64442532896004e-15,-0.371838926904738,1,1,1.66426783836789e-10,"CG13579"
"CG34354",1.02769582350559e-14,0.37943271590234,1,1,2.23739657735403e-10,"CG34354"
"hdc",1.13507736297389e-14,0.304909546897931,1,1,2.47117692693046e-10,"hdc"
"Mmp2",1.16439485450213e-14,-0.370140801807563,1,1,2.53500403773659e-10,"Mmp2"
"Marf",1.18051604657879e-14,-0.321695397973714,1,1,2.57010148500669e-10,"Marf"
"cta",1.19916820495158e-14,0.425589495681211,1,1,2.61070909900008e-10,"cta"
"CG16820",1.34168324948525e-14,-0.741488284479253,0.125,0.792,2.92097860245434e-10,"CG16820"
"snRNP-U1-70K",1.65705217479828e-14,-0.443230618732768,1,1,3.60756828975333e-10,"snRNP-U1-70K"
"CG43689",1.71297811104386e-14,-0.639539684414274,1,1,3.72932464555358e-10,"CG43689"
"CG17549",2.05830126385482e-14,-0.876248484151309,0.833,1,4.48112768153832e-10,"CG17549"
"CG42346",2.0610046242048e-14,-0.267487596815832,1,1,4.48701316735628e-10,"CG42346"
"CG7646",2.86597785932579e-14,0.626744480606731,1,1,6.23952039753818e-10,"CG7646"
"CG15894",3.2047779413045e-14,-0.337446582956704,1,1,6.97712205601403e-10,"CG15894"
"FASN1",3.56708309177253e-14,-0.558496376060682,1,1,7.76589659909797e-10,"FASN1"
"Taf3",3.68142344416892e-14,0.412432638552855,1,1,8.01482698030015e-10,"Taf3"
"upSET",3.71674662086388e-14,-0.270415885013597,1,1,8.09172906828275e-10,"upSET"
"accord{}818",3.99284369689543e-14,1.68794323080254,1,0.792,8.69282001251104e-10,"accord{}818"
"jdp",4.63055696146579e-14,0.423173469034683,1,1,1.00811855608072e-09,"jdp"
"CG3078",4.65950230914127e-14,-0.579365438876767,1,1,1.01442024772315e-09,"CG3078"
"Maf1",4.80518141455604e-14,0.382081978274335,1,1,1.04613604576299e-09,"Maf1"
"gus",4.86462825169714e-14,0.48283576885045,1,1,1.05907821667698e-09,"gus"
"beat-Va",5.33198314199837e-14,0.610219820562384,1,1,1.16082604984446e-09,"beat-Va"
"raptor",5.63880735807324e-14,-0.402140493419698,1,1,1.22762474992613e-09,"raptor"
"Tmtc3",5.99818884216721e-14,-0.590324445895681,1,1,1.30586569282822e-09,"Tmtc3"
"CG2225",6.29331254070101e-14,0.368587491236319,1,1,1.37011707323602e-09,"CG2225"
"CG31808",7.60604613043801e-14,0.489437318500417,1,1,1.65591230305766e-09,"CG31808"
"CG11360",7.66093094328622e-14,0.424952489378682,1,1,1.66786127566284e-09,"CG11360"
"CG13315",8.27748393105038e-14,-1.34350337138207,0.792,1,1.80209102662898e-09,"CG13315"
"Fer1",8.42409271257885e-14,0.875078511948673,1,1,1.83400922445554e-09,"Fer1"
"kirre",8.8452817049036e-14,-0.265373169507337,1,1,1.92570627997456e-09,"kirre"
"CG42339",9.12490519241829e-14,-0.30796100478003,1,1,1.98658310944139e-09,"CG42339"
"CG14200",9.29254436044254e-14,-0.526853008988122,1,1,2.02307983271195e-09,"CG14200"
