RowNames,CG6254,topi,opa,CG31224,l(3)neo38,E2f1,lab,rn,CG8478,Med,CG42726,foxo,Pbp95,Fer2,dan,repo,CG18599,Hr96,FoxP,CG6813,svp,kay,Sry-delta,CG17801,tin,CG31388,CG31441,sqz,Poxm,bigmax,CG8319,Abd-B,CG16779,Zif,CG1647,M1BP,fd96Ca,cic,CG17186,CG4424,Ets97D,ich,Ptx1,zfh1,tx,ZIPIC,srp,woc,CG5245,Stat92E,lmd,sage,E(spl)m8-HLH,GATAe,TFAM,dmrt99B,Hmx,gl,Spps,bap,E(spl)m7-HLH,CG6689,trem,Fer3,Ets98B,hkb,sim,Rel,fd96Cb,CG8159,tll,dsx,fkh,CG4854,CG4730,sr,CG3281,cnc,Odj,lbl,CG4374,grn,CG6791,Ubx,Ets96B,Sox100B,cas,MTA1-like,CG9727,pb,CG12071,CG15514,Sry-beta,CG14710,danr,mld,dysf,CG10669,nom,CG31365,NK7.1,polybromo,E5,cwo,ato,Scr,CG12054,CG17806,CG7691,CG17803,E(spl)mbeta-HLH,CG1024,slou,REPTOR,zen2,pros,CG34376,tgo,CG18476,CG14711,hb,CG14667,zen,p53,sima,pad,E(spl)mdelta-HLH,CG18764,Glut4EF,Rfx,su(Hw),lbe,nerfin-2,Dlip2,E(spl)m3-HLH,fru,Cp190,CG1792,Hr83,Dr,ranshi,pnt,CG4820,CG6654,D1,abd-A,hth,nau,ro,ems,CG11970,wdn,MBD-R2,pnr,Antp,CG10979,Dfd,CG8301,ftz,HHEX,C15,ttk,dmrt93B,CG11902,CG14655,Eip93F,CG7987,Fer1,jumu,ss,Prdm13,CG11247,CrebA,byn,Kah,CG18265,CG17361,Six4,ssp,klu,Blimp-1,Clk,dar1,croc,CG15011,caup,Hr78,phol,Neu2,CkIIalpha-i1,scro,Aef1,CG32121,Pdp1,CG4328,ERR,SREBP,CG14965,CG11456,knrl,CG34031,D19A,Sox21a,Awh,CG10274,bin,CG17359,scrt,CG7386,ind,Sox21b,Lmx1a,CG13287,CTCF,tap,Max,CG6765,CG10654,CG13894,Dbx,kni,eyg,HGTX,D19B,Eip74EF,CG15812,TfAP-2,ara,MTF-1,ftz-f1,stwl,BtbVII,bab2,mirr,trh,Doc3,emc,CG7368,Eip78C,eg,sens,CG10147,Nf-YA,D,bab1,cyc,Meics,Ets65A,FoxK,FoxL1,Phs,CG1233,CG12104,toe,vvl,term,Mrtf,E(bx),exex,Eip75B,Trl,jim,pzg,Irbp18,CG11560,Asciz,nerfin-1,Doc2,CG7271,Deaf1,dve,EcR,CG17385,Lpt,Dll,Sox15,chn,MESR4,CG11906,hbn,rgr,Ssrp,CG3065,CG12942,Hr3,CG42741,pita,lov,CG12391,CG9890,Lime,Xbp1,so,row,CG8089,CG4707,CG12769,twi,eve,inv,CG30431,CG9876,Rx,cg,achi,pdm3,grh,Hey,Sox14,HmgZ,maf-S,bs,lms,jing,gem,shn,Atf-2,CG10543,CG10321,Hr51,en,HmgD,HLH54F,Optix,CG12744,ken,dany,fd59A,Kr,rib,Dlip3,psq,grau,CG30020,slbo,otp,dpn,CG1663,kn,gsb-n,apt,ap,Hmg-2,Dp,Atf6,tef,Jra,CG1602,NC2alpha,Br140,Camta,Opbp,CG18011,az2,Adf1,CG8388,PHDP,Hsf,lola,Poxn,CG4282,vis,luna,CG15073,sug,retn,unpg,Mef2,seq,bi,unc-4,CG4617,gt,CG43347,dmrt11E,Met,CG11695,B-H2,CG3847,CG9609,OdsH,RunxB,sisA,CrebB,peb,CG11085,HLH4C,usp,Bap111,Sp1,oc,CG8944,CG3032,fd3F,vnd,l(1)sc,hang,CG4318,gce,Vsx1,Crg-1,Myb,CG32532,CG2889,acj6,zld,CG12236,CG1529,CG14441,ewg,brk,Atf3,B-H1,CG11294,CG12659,CG32772,HLH3B,dwg,CG11696,sd,CG7101,exd,CG43689,CG2129,CG10959,Mnt,Usf,CG12219,run,Myc,Nf-YC,CG8924,org-1,Dsp1,disco-r,CG32767,Smox,NFAT,ATbp,CG3726,lz,Vsx2,Lim1,Hr4,CG2712,ovo,CG9215,RunxA,CG11398,fs(1)h,Dlip1,CG14050,CG2202,disco,CG2116,br,CHES-1-like,z,CG2120,btd,ct,mamo,bbx,sna,ham,tio,H2.0,Dref,wor,chinmo,Clamp,elB,odd,cad,CG15269,CG10631,CG3407,net,CG17612,crp,Hr38,CG10462,CG17568,CG31612,BuGZ,Mondo,tsh,Hr39,REPTOR-BP,Ets21C,wek,Kr-h1,gcm,CG9932,bun,Hand,vri,Mad,noc,gcm2,stc,Dif,CG15435,GATAd,crc,Drgx,sens-2,dbr,CG4496,crol,NC2beta,bsh,tj,H15,al,CG34367,aop,erm,Hnf4,insv,dl,drm,Sidpn,Su(H),tup,CG11617,CG10431,kmg,nub,ush,CG17328,ab,salm,cbt,zf30C,CG10348,Cf2,Bdp1,pdm2,Plzf,CG10366,her,E2f2,prg,da,lilli,Gsc,dac,SoxN,bowl,CG13775,mid,CG16863,Lim3,slp1,Nf-YB,dsf,Pph13,tai,slp2,salr,dimm,CG12299,Snoo,Oli,CG13123,CG44002,CG32006,dati,sv,NfI,pan,onecut,zfh2,ey,fd102C,pho,toy,ci,fuss,Mitf,Sox102F,ase,bcd,esg,CG15336,CG7963,ouib,prd,Doc1,Hesr,gsb,CG14860,E(spl)mgamma-HLH,amos,sc,Hinfp,Tdg,Paris,Zaf1,Nnk,DZIP1,Boh1,L
Dsk,0.0018732926722815565,-6.256367403707035e-4,-0.0021706691043465866,-0.010422937452406677,-0.0039923653762850295,8.041031579280005e-4,-0.00335904457120673,-0.0017472137730042304,-0.001959439080498746,0.006868668559170616,0.012872534880543688,0.024293418568078894,-0.005117935773116136,0.012526387836177221,-0.002297612160891136,0.007043767619169078,-0.005918690546160392,-0.006196195739985995,0.046850873260722486,0.019839585682538352,0.00158882150710838,-0.005085111654071293,0.020272524430873295,-9.159114806334749e-4,-0.0012515355915842681,0.005349814053197737,-7.340143506713692e-4,-0.006925370600367185,-0.0010576562236272115,0.017385588481329053,0.010032610823539454,0.023645212271957313,-0.011623157905761914,0.009519489264789089,-0.0031279642438738244,0.0022942701615175174,-9.459587441643144e-4,-0.04287436118542269,0.0016455171464818156,-9.085215538877831e-4,-2.417143379660636e-4,-7.478013024307073e-4,0.010637143332186273,-0.0019459621422735494,-0.0011573960064457768,0.005022135361910948,0.005838158266456401,-0.020382663868382785,0.0025670561814958993,0.0035167025809582737,-0.001158650572135355,0.00732479357468048,-2.364543139300361e-4,-9.159114806355238e-4,0.007732230465631375,0.0058241431693192335,-0.006686700630978715,-0.002128760292037666,-0.010855633504831966,-0.0011825545846498896,-2.3645431392945357e-4,-0.0015565216305126683,0.0033258645648278507,-0.001109301335262889,0.007816856864701674,-0.0014581403135070815,-0.005217189941979459,-0.004853497670232977,0.05074271346653135,-0.004198184413147798,-3.344002318573495e-4,5.92892309487155e-4,0.021229108250997393,0.0022726389839966463,0.00967331450769082,0.0032754103528356937,0.01052915584912011,0.003462556773331076,0.001929143267201895,-0.002292526349610738,0.016798688182494803,0.012503341826412738,-0.005522546283954434,0.012869321830274576,5.2502821618694785e-5,0.008599452000265902,-0.0011093013352578148,0.004033454792968455,-0.007967962444514592,0.008345160550030506,-0.008638120716409403,0.006004898363881729,0.013033262335317833,0.00754175901721572,0.0030975663166721043,-0.00446165143050608,-0.0012059858109271316,6.047800413371154e-4,0.001917590965034212,-8.291295611134736e-4,-0.0039781405432831865,-0.00402573069559957,-0.002477643646985249,-0.004679022451682948,-5.792212934941408e-4,-0.0014740614685745355,0.001406231457556577,0.0015802033797305817,-2.3645431392891884e-4,-0.0047438283138884875,0.01614713890109039,0.001109660057579095,0.005238244526721756,-0.0019192598634248227,-4.7292277416265805e-4,-0.008415877040490079,-0.00931628279377416,4.463842805728501e-4,0.008141793088625405,-6.079774125618307e-4,0.0017711026606924503,0.003314219133594318,-3.3440023185645753e-4,0.007645383922246814,-0.026375155872547292,0.0024934811203119072,-4.7292277416383446e-4,0.005487600829440159,-0.04556296613065294,-2.633975586972963e-4,0.009450748600100582,-0.001134243882034718,-0.0037445490141546985,0.010404078199357469,-0.0011584674030803246,-0.00671744912442253,-0.0020341715827737264,0.013697562311473399,-6.688404784999871e-4,0.0076287976165188886,-1.5230477184346249e-4,-0.00542822530803475,-0.005862716572131246,-0.0019598146503533695,0.01880219008109983,-0.0012937528312068124,0.008362232235782995,0.045203838310953315,-0.002482866917954584,0.009402617150119925,0.0028679172341025323,9.516142553668034e-4,0.0044826735207405145,-0.0013954904305474752,0.014791655094770624,-0.006784813431837137,0.016755934619895226,0.00567992505520805,-0.001182554584649567,-0.003075860342535066,0.011596172869433964,0.0049577215499107905,-7.843084441965428e-4,0.005565281323527719,-0.0010308654876423416,0.011003982657298095,0.008944651867344638,0.007380736957779214,-0.0047584341038403345,0.007969741954576885,-2.3645431392980965e-4,0.0043782404460983235,0.03082971862984472,-0.0024221279843084803,-8.526501773699397e-4,-0.0022438296773919703,0.008768257217057198,-0.0029127841398225033,-0.0036978821810625616,0.010060817343621084,-0.009150551319758816,-0.001535845457091852,-0.0030780746809836636,5.333642867821858e-4,0.003906288475913363,0.016235955678857144,0.006528660057129233,-0.004523235839378011,0.0037934930284361716,-0.003778057008396209,-0.0013921536114787708,-0.010270129814706687,-0.0017330599630957192,0.035097812368706016,-0.0031783331449309906,0.003133079992833566,0.0015577191668162454,-0.0018625482193094253,1.2395237594761674e-4,-0.0020283479394818194,0.002503619711561381,0.003512378458786094,-0.005271634450316664,-0.002725272603195143,0.004464546973585724,-4.729227741633536e-4,8.364823447230824e-4,0.008255742224604127,0.001467861696874574,0.01308810829051326,-0.004997637042119486,-0.004363647360821767,0.004905690420433669,-0.0012980238002240924,-0.0010837859353212556,0.004781749531890436,-0.018162126889536657,0.02222410284899058,-0.0035652566878728023,-0.004231994870721305,-0.0010308654389419181,-8.526501773686145e-4,-0.0012717280818759572,0.0063007775417410865,-0.002941334813550921,1.62382933448358e-4,-0.00572528879131035,0.0135403917794847,0.004345213606242452,-0.02420909977401362,0.0011967372006143693,6.733880454003807e-4,-0.004656200283395577,0.009572815510383149,0.01554739897874988,-6.256367403703369e-4,0.009583771739571973,-0.006891399057301813,-0.01381485885536212,-7.84308444197331e-4,-8.526501773672158e-4,-0.0064443228000775786,-7.094195312430708e-4,0.012672213261966433,-0.005050614845777398,0.01712413073352154,-0.002144964544503445,-9.112091137185806e-4,-0.022689901074654586,-5.792212934970043e-4,0.007376745832697032,-0.0031154000323107846,-0.004637882266927327,-6.256367403694874e-4,0.005887746435820041,-7.843084441961187e-4,-0.013883483044748998,-0.017298706909476227,-0.002976312515619028,-0.0019733162257131597,-0.02824449393502465,-0.01387059249491434,-0.0029260472600407383,0.01038398195813569,0.0017143363415381449,-0.003651496056804862,-0.0023848545004932116,-9.15911480634723e-4,-5.792212934963266e-4,0.015090279297205678,-0.005193137610254677,-0.03396628937912015,0.020526451338009302,-0.0028203489691001078,0.001280406504811363,-0.001083785935320987,-0.010388712918479207,-0.0055381342002486095,0.005325327942839579,0.006313448450444985,-0.0010970298876485348,-0.0034002885135066443,0.001157374339374649,0.005217345042601114,-0.009606950096152795,0.00935258202639874,0.006306424018479855,0.003015706992985622,0.00533252989080248,-8.418519686323033e-4,0.020047958517564204,0.020521266696521323,-0.0034899373164306957,-0.004254654048104375,0.012629171895947203,3.7847306523103953e-4,-0.004547497212327603,0.009524533151967864,0.02496176092203521,-0.001966319222585953,-9.159114806344092e-4,-7.478013024286054e-4,-0.004144557257394723,0.005243566070153344,0.003396290135239757,-0.02310109992623951,0.03038119250370823,0.008902619250051395,7.736987714418414e-4,0.03688532188854797,0.033557012627677116,-0.010441173128653591,-9.15911480636282e-4,-0.0118993302097912,0.008346493856334873,-0.004341979732820931,0.0015856344867148427,-0.03033261040536886,4.186399016550509e-4,2.6553274466384265e-4,0.002915088129823995,0.005608760765893856,-5.792212934956633e-4,0.005511465725323826,0.01707341784158646,-0.004343425705654858,2.794805926938357e-5,-0.006764741603824662,0.0028455136966933007,-0.0011093013352612452,0.018047224578852793,-0.007265147522166959,0.008191607198277578,0.004764241806213813,-4.729227741631172e-4,0.012919458462063863,-0.0010308654876408602,0.004728868756532599,-9.770808957607784e-4,-0.0019869788911463532,0.0012039829946212215,-0.003494412946609288,0.0039942946311866505,9.36029802728449e-4,-0.003928969826266559,0.004748744710084251,0.013173830001253304,0.012900449183599848,0.010095470114479085,-0.009006793782613943,-0.0167940408422062,0.004375573318530742,-0.0026911749687160208,0.008954523676182904,0.016570437748092914,-0.0015836785092846262,0.03445975198907648,0.0040799638174861905,0.008211280417830466,0.017036173052486038,0.005939871893281016,-0.002241982620004428,-0.016617476163544666,0.004139321845575985,0.002787940936734235,-0.0027879102052611503,-0.001378798660579858,-0.0037457075361610847,-0.03818798755964885,0.0014148794691068846,-0.0017674969210873417,0.0037779393360353013,0.007754187372913148,-0.038870763000552484,0.01088147007123477,0.0026345913872333417,-0.005570864292686492,0.004454653057057557,0.011967197646204809,0.004617688313910531,0.013751099308214386,-0.0015747379938844828,-2.3645431392843336e-4,-0.0015219368436191415,0.025469120924990096,0.008260823363548813,0.0031022948506782794,0.0021890024329353653,-0.004263594888850778,0.010491097174629507,0.0019472736976011763,-5.942062439950542e-4,-0.003706246326212563,0.01748977110714083,0.00404966874859427,-2.3645431392934813e-4,-0.02216442477134022,-0.0012289712933532845,7.278208311061457e-4,-0.006411999100722032,-0.00379133859190776,0.0022904428769472502,-0.013804444589889244,0.002400314918039649,0.023071012242668068,-0.008060175051061253,-0.002971272544677766,0.0015830208524955209,-0.00783961866781579,-0.005332897242377755,-0.007642811133388057,0.0067021548223398396,0.015760867196472423,0.006542636074501606,0.004816469304688296,0.013551954010603209,0.006130660044945831,0.01659342071280675,0.026471678798379,6.152826813377255e-4,-0.003729128229397065,0.011344054406869744,-0.01219328492761061,8.015666137113697e-4,0.011065434100271589,8.788470084168162e-4,0.004628558218976251,0.0014069351560813605,-0.003349590478029213,-0.002532683529506095,-0.014291254532672782,-0.004080148886439266,-8.526501773679701e-4,0.014881084288649156,0.006760323387145584,-0.012585940384666134,-0.0022260198247699035,-0.0042803067535854035,-0.004824910236919116,0.0011288106603600057,0.003418776281694124,-0.008880663215559791,-0.0041511425079241255,-0.0015075081035651919,0.008561880133808153,0.005408415667286666,0.0024740490017456135,-0.01191315596227945,1.0470902654685387e-4,-0.016196661608169047,0.007918945923453664,-9.459587441660894e-4,0.002183300693891308,0.013456629154611212,0.0027946505833020933,-0.007800230577407826,-0.0027850867531574747,0.0027334662886224948,-0.0015330259218779877,0.004854875273300256,-0.011777173239998624,0.0020667008212009027,0.006832564494171552,-0.0014192212413584066,-0.00494843449995352,-0.007409117221629759,-2.36454313929131e-4,0.006710068683299001,-6.688404784981805e-4,0.003458220857354422,0.005605123953978246,0.012452289342957818,-0.002828712043047898,0.014773862425006971,-4.7292277416377434e-4,-0.006201162177112628,-5.949428905908126e-4,-0.003823995323052567,1.9357798430262243e-4,-0.0049799326215282675,-0.011565715390951331,0.00918492729284395,-5.524320921779822e-6,-7.669162493722774e-4,-0.003767540312498446,-0.0010443519310671249,-0.0013274236572232442,-0.012250742148942772,0.053227874603875805,-0.0027796102886699014,0.0044504851099075584,-0.010167857240394072,-0.001379207608858836,-0.0076675812954534826,-0.010219712147396205,-5.287490079012408e-4,0.00485385238703838,-0.006345056587687965,0.002406523012170894,0.01808576197261729,0.004160566158308599,-6.226774374242736e-4,-5.290296913881321e-4,-0.0066406493032421035,0.004378547990517197,4.982633734375517e-4,-0.0024026473660463455,0.001301873816936383,0.005415733853858533,-0.006347319436571688,0.021026740191328646,-0.0023346870549887516,-0.00294672859382547,-0.0034230463618433065,0.022984154416286845,0.011550459401192122,-0.002165806847391494,-0.002595122396372104,-0.005213179294322593,0.0035130137677477132,-0.0021055469753810574,-0.005239242821647587,0.0020147643087428516,0.0016187226438789143,-0.003847132402327648,-0.0020063003329632663,-0.0011347939224625335,-7.47801302428463e-4,1.288874495061998e-4,0.004836755288274831,-0.004939101365439834,-0.01075862046741978,-0.0032020008264881895,0.006737595246633043,0.005421547906995454,-0.0013159471818410535,0.002495701099567932,0.00709465196361572,0.0038211949653761948,-0.0043022542058610705,0.0033629632301137692,0.005192695674607169,0.005893352362128636,0.006785206977409951,-0.0027099220232451424,-0.01870779576495329,-0.003781897851090882,-0.008546328996805703,0.002992334766821496,-0.0024348561632443286,0.004948898627728182,0.0013894596741887632,-0.002319034353246437,0.003192860007930674,0.014019162898403947,0.005321359185992746,0.004797478066629763,-6.68840478499873e-4,-0.011957814296154567,-0.005245604177321553,0.010477096864065383,0.061995623561603076,-0.0026102777866159614,-0.01229173624756824,0.009425105416772455,-0.0013297930215732153,0.017962745095657234,-0.001205985810923782,-0.007363608404928233,0.0022873991914498255,-0.004983178566277734,-0.011410149891097707,2.155823218913278e-4,-0.004088590514343656,0.005038518267789054,0.0011480373859816448,-0.0056695749085549155,0.008025644120508983,-0.00490388724378963,0.001793844037488194,-7.046662794319326e-4,-0.0017863471145660316,-0.0020712028360910417,-4.095590526455292e-4,-7.47801302429389e-4,-2.364543139291072e-4,0.012925059621727098,-8.526501773679696e-4,-3.344002318568716e-4,-4.095590526454003e-4,-5.792212934966672e-4,-3.344002318567729e-4,-4.729227741638991e-4,-3.3440023185688194e-4,-2.3645431392908388e-4,-5.287490079013814e-4,-0.0015113087633789291,-0.01430577599792079,0.002297113233578959,7.769120340669533e-4,0.0011374306985470432,-9.750816801092413e-4,0.0052926364880394395,0.006869190034996082
